time,ax,ay,az,atotal
2.0840749740600586,0.1,-0.04,0.0,0.1
2.0916640758514404,0.1,-0.04,-0.02,0.1
2.0977418422698975,0.07,-0.04,0.01,0.08
2.1131110191345215,0.05,-0.02,0.02,0.05
2.119296073913574,0.03,-0.01,-0.01,0.03
2.123905897140503,0.0,0.01,-0.02,0.02
2.129777193069458,0.02,0.03,-0.02,0.04
2.1334640979766846,0.02,0.03,-0.01,0.03
2.14040207862854,-0.02,0.05,-0.02,0.05
2.151158094406128,0.01,0.04,-0.04,0.05
2.155241012573242,0.02,0.03,-0.03,0.04
2.1617181301116943,0.04,0.04,-0.02,0.06
2.1692111492156982,0.05,0.06,0.0,0.07
2.188789129257202,0.04,0.05,0.02,0.06
2.1919000148773193,0.02,0.03,0.04,0.05
2.1988019943237305,-0.02,0.04,0.07,0.08
2.2028989791870117,-0.03,0.04,0.11,0.12
2.209778070449829,0.0,0.01,0.15,0.15
2.213042974472046,0.07,0.01,0.17,0.18
2.231001138687134,0.07,0.01,0.15,0.16
2.2345690727233887,0.03,0.02,0.12,0.12
2.241487979888916,-0.02,0.04,0.07,0.08
2.2483270168304443,-0.05,0.06,0.08,0.11
2.263679027557373,-0.07,0.05,0.03,0.09
2.269745111465454,-0.05,0.04,0.02,0.06
2.2744200229644775,-0.02,0.03,0.01,0.03
2.280384063720703,0.0,0.04,0.05,0.06
2.294671058654785,-0.01,0.07,0.11,0.13
2.3005058765411377,-0.01,0.06,0.14,0.15
2.3106560707092285,-0.01,0.06,0.12,0.13
2.314066171646118,-0.01,0.04,0.07,0.08
2.320789098739624,0.0,0.04,0.08,0.08
2.3279168605804443,0.0,0.03,0.12,0.12
2.3440191745758057,-0.01,0.01,0.18,0.18
2.3499629497528076,-0.01,0.02,0.2,0.2
2.3538339138031006,0.0,0.0,0.12,0.12
2.36035418510437,-0.01,0.0,0.03,0.03
2.3640990257263184,-0.02,0.02,0.01,0.03
2.3694519996643066,-0.03,0.03,-0.01,0.04
2.3800151348114014,-0.04,0.03,-0.01,0.05
2.383755922317505,-0.04,0.04,0.05,0.07
2.3909671306610107,-0.03,0.03,0.1,0.1
2.398236036300659,-0.02,-0.02,0.15,0.15
2.4141550064086914,-0.02,-0.04,0.17,0.17
2.4199490547180176,-0.01,-0.03,0.14,0.14
2.427051067352295,-0.03,0.01,0.07,0.07
2.4305741786956787,-0.04,0.02,0.02,0.04
2.444378137588501,-0.04,0.04,0.0,0.05
2.449748992919922,-0.01,0.07,0.02,0.07
2.46073317527771,0.01,0.06,0.09,0.1
2.4645111560821533,0.02,0.06,0.14,0.15
2.470947027206421,0.04,0.04,0.15,0.16
2.477912187576294,0.04,0.0,0.15,0.15
2.4923079013824463,0.02,-0.03,0.2,0.2
2.4983069896698,0.0,-0.04,0.3,0.3
2.502465009689331,0.0,0.01,0.26,0.26
2.509603977203369,0.01,0.07,0.15,0.16
2.5135371685028076,-0.01,0.07,0.06,0.09
2.52911114692688,0.0,0.07,-0.01,0.07
2.538872003555298,0.01,0.09,-0.06,0.1
2.543360948562622,0.01,0.06,-0.09,0.1
2.549320936203003,-0.02,0.07,-0.07,0.1
2.5579190254211426,-0.03,0.06,-0.03,0.07
2.5742690563201904,-0.05,0.03,0.03,0.06
2.5801689624786377,-0.04,-0.01,0.06,0.07
2.584472894668579,0.02,-0.01,0.09,0.09
2.5920140743255615,0.04,0.0,0.08,0.08
2.5983431339263916,0.03,-0.01,0.06,0.06
2.6014459133148193,0.03,-0.01,0.04,0.05
2.6102969646453857,0.02,0.0,0.01,0.02
2.6145060062408447,-0.01,0.04,0.0,0.04
2.6282780170440674,-0.02,0.05,-0.01,0.05
2.632721185684204,-0.03,0.06,-0.02,0.06
2.6520490646362305,-0.01,0.07,0.01,0.07
2.6576731204986572,0.01,0.05,0.08,0.09
2.6623339653015137,0.01,0.01,0.18,0.18
2.669153928756714,-0.01,0.01,0.22,0.22
2.673474073410034,0.0,-0.01,0.17,0.17
2.679094076156616,0.04,0.0,0.14,0.14
2.689702033996582,0.04,0.0,0.13,0.13
2.6938111782073975,0.0,0.0,0.17,0.17
2.6997501850128174,-0.01,0.03,0.2,0.2
2.704540967941284,0.02,0.05,0.2,0.2
2.7224371433258057,-0.02,-0.02,0.08,0.08
2.7279961109161377,-0.01,-0.04,0.02,0.04
2.73233699798584,0.06,-0.01,-0.06,0.08
2.7401530742645264,0.18,0.14,-0.11,0.25
2.744109869003296,0.18,0.1,-0.02,0.2
2.749035120010376,0.32,-0.11,0.12,0.35
2.764045000076294,0.06,-0.11,0.18,0.21
2.770733118057251,-0.17,0.04,0.13,0.21
2.7773349285125732,-0.22,0.09,-0.01,0.23
2.781709909439087,-0.2,0.01,-0.16,0.25
2.8084239959716797,-0.06,-0.06,-0.26,0.27
2.8115689754486084,0.05,0.24,-0.1,0.26
2.818490982055664,-0.01,0.22,0.1,0.24
2.8231661319732666,-0.03,0.07,0.23,0.24
2.8292181491851807,0.03,0.09,0.34,0.35
2.8331968784332275,0.06,0.08,0.31,0.32
2.8449900150299072,0.08,0.04,0.14,0.16
2.851940870285034,0.12,-0.02,-0.03,0.12
2.8589329719543457,0.08,-0.02,-0.16,0.18
2.8632490634918213,0.03,0.01,-0.19,0.19
2.8818540573120117,0.01,0.04,-0.11,0.11
2.888153076171875,-0.01,0.04,0.01,0.04
2.8939859867095947,-0.02,0.02,0.13,0.13
2.9008049964904785,-0.01,0.0,0.24,0.24
2.9117581844329834,-0.02,-0.01,0.33,0.33
2.9149720668792725,-0.01,0.0,0.34,0.34
2.928208112716675,0.01,-0.01,0.34,0.34
2.9321670532226562,-0.01,-0.03,0.34,0.34
2.938667058944702,0.0,-0.01,0.29,0.29
2.943418025970459,0.03,0.01,0.23,0.23
2.9614760875701904,0.03,0.01,0.15,0.15
2.9647669792175293,0.0,0.04,0.14,0.14
2.9718868732452393,-0.01,0.06,0.13,0.14
2.9786670207977295,0.01,0.06,0.09,0.1
2.9823720455169678,0.03,0.03,0.09,0.09
2.99338698387146,0.0,0.01,0.12,0.12
3.002948045730591,0.0,0.06,0.11,0.12
3.009528875350952,0.02,0.05,0.08,0.09
3.0131289958953857,0.02,0.05,0.06,0.08
3.0197219848632812,0.0,0.05,0.01,0.05
3.0374791622161865,-0.01,0.05,-0.04,0.06
3.041005849838257,0.0,0.05,-0.08,0.09
3.047585964202881,0.0,0.04,-0.08,0.08
3.05049204826355,0.0,0.04,-0.06,0.07
3.058716058731079,0.01,0.04,-0.03,0.05
3.061976194381714,0.0,0.05,-0.02,0.05
3.071078062057495,-0.04,0.05,-0.05,0.08
3.078015089035034,-0.05,0.05,-0.07,0.09
3.081476926803589,-0.03,0.05,-0.01,0.05
3.0885798931121826,-0.01,0.08,0.08,0.11
3.1078431606292725,-0.01,0.12,0.14,0.18
3.1105000972747803,0.01,0.1,0.16,0.18
3.1170599460601807,0.0,0.07,0.1,0.12
3.120694875717163,-0.02,0.12,0.01,0.12
3.1274521350860596,-0.02,0.16,-0.05,0.16
3.1302649974823,0.0,0.15,-0.13,0.19
3.1409339904785156,0.06,0.12,-0.17,0.21
3.1479690074920654,0.16,0.09,-0.14,0.23
3.1516048908233643,0.14,0.1,-0.07,0.18
3.1593191623687744,0.07,0.14,-0.02,0.15
3.1771750450134277,0.01,0.23,0.0,0.23
3.1804590225219727,-0.08,0.16,0.06,0.18
3.187190055847168,-0.07,0.07,0.08,0.12
3.192254066467285,-0.02,0.09,0.03,0.09
3.199028968811035,0.0,0.12,-0.1,0.15
3.202380895614624,0.0,0.17,-0.23,0.28
3.21240496635437,0.01,0.2,-0.3,0.36
3.2195498943328857,0.05,0.18,-0.3,0.35
3.228149175643921,0.06,0.18,-0.27,0.33
3.232854127883911,0.08,0.17,-0.29,0.34
3.252717971801758,0.13,0.18,-0.38,0.44
3.2592289447784424,0.15,0.17,-0.47,0.52
3.263720989227295,0.14,0.16,-0.51,0.55
3.2708590030670166,0.1,0.18,-0.44,0.48
3.2777299880981445,0.11,0.17,-0.33,0.38
3.280457019805908,0.14,0.14,-0.24,0.31
3.299241065979004,0.21,0.08,-0.2,0.3
3.303581953048706,0.26,-0.06,-0.15,0.3
3.3112971782684326,0.37,-0.52,0.42,0.76
3.318305015563965,0.43,-0.38,0.29,0.64
3.338060140609741,0.36,-0.2,0.01,0.41
3.3416988849639893,0.29,-0.14,-0.17,0.36
3.3487279415130615,0.21,-0.09,-0.23,0.32
3.3545470237731934,0.1,-0.04,-0.22,0.24
3.362056016921997,0.04,0.02,-0.16,0.16
3.36761212348938,0.03,0.08,-0.15,0.17
3.378728151321411,0.0,0.1,-0.18,0.2
3.382593870162964,-0.05,0.08,-0.2,0.22
3.3897621631622314,-0.07,0.05,-0.2,0.21
3.3981668949127197,-0.03,-0.05,-0.13,0.14
3.4180970191955566,0.04,-0.15,-0.11,0.19
3.421600103378296,0.05,-0.17,-0.13,0.21
3.4288430213928223,0.08,-0.07,-0.16,0.19
3.433582067489624,0.08,0.05,-0.32,0.33
3.440103054046631,0.12,0.18,-0.52,0.56
3.4434878826141357,0.16,0.11,-0.63,0.65
3.4538040161132812,0.15,-0.13,-0.73,0.75
3.4612040519714355,-0.78,-0.22,-0.07,0.81
3.4674198627471924,-0.13,0.26,0.11,0.31
3.472524881362915,0.91,0.13,-0.4,1.0
3.4898250102996826,0.93,-0.68,-0.34,1.2
3.4934439659118652,1.48,-1.25,-1.07,2.21
3.500213861465454,2.05,-1.93,-2.32,3.64
3.5081520080566406,2.52,-1.1,-1.17,2.98
3.512420892715454,3.15,0.05,-0.1,3.15
3.518825054168701,3.02,0.48,-0.96,3.2
3.5287389755249023,1.13,0.1,-1.49,1.87
3.5326101779937744,-4.98,1.49,-1.07,5.3
3.5398080348968506,-12.29,5.92,-0.02,13.64
3.5480258464813232,-5.19,0.19,-1.04,5.29
3.562366008758545,1.47,-4.35,-2.04,5.02
3.5684659481048584,2.53,-0.56,-2.58,3.65
3.5731289386749268,1.92,1.33,-1.97,3.05
3.5792410373687744,-0.81,-0.34,-0.52,1.02
3.5866479873657227,-1.78,-0.81,1.18,2.28
3.590847969055176,-1.82,-0.78,0.64,2.08
3.599621057510376,-0.36,-0.9,0.48,1.08
3.6064698696136475,0.08,-0.36,0.89,0.96
3.6106669902801514,0.21,-0.25,0.67,0.74
3.6176869869232178,0.53,-0.07,1.21,1.32
3.636734962463379,1.08,-0.19,1.69,2.01
3.640104055404663,1.22,-0.37,1.6,2.04
3.647029161453247,0.95,-0.24,1.6,1.87
3.6508870124816895,1.31,-0.6,1.51,2.08
3.6592071056365967,1.2,-0.16,1.65,2.04
3.6624770164489746,0.59,0.61,2.25,2.4
3.672065019607544,0.05,1.01,1.95,2.19
3.679229974746704,-0.03,0.68,1.01,1.21
3.6828980445861816,0.14,0.37,-0.06,0.4
3.6902520656585693,0.29,0.12,-0.58,0.65
3.7073750495910645,0.12,0.1,-0.17,0.23
3.7103869915008545,0.16,0.24,0.65,0.71
3.717168092727661,0.12,0.57,1.59,1.69
3.721529006958008,-0.52,0.62,1.42,1.63
3.7298710346221924,-0.9,0.23,-0.25,0.96
3.736988067626953,0.28,-0.52,-0.07,0.59
3.743833065032959,-0.18,-0.43,0.06,0.47
3.750319004058838,-0.75,-0.57,0.66,1.15
3.7578208446502686,-0.32,-0.04,0.23,0.39
3.762477159500122,-0.23,-0.32,1.07,1.14
3.7807209491729736,-0.73,-0.27,0.87,1.16
3.7868549823760986,-0.78,-0.47,0.64,1.11
3.7918221950531006,-0.36,-0.85,0.74,1.18
3.798487901687622,0.27,-1.59,0.46,1.67
3.8027660846710205,-0.19,-0.61,0.28,0.69
3.8090121746063232,-0.34,0.01,-0.23,0.41
3.81784987449646,-0.55,0.39,-1.09,1.28
3.8233258724212646,-0.75,0.58,-1.94,2.15
3.8294930458068848,-0.55,0.44,-2.91,2.99
3.8371469974517822,-0.13,0.34,-3.47,3.48
3.852771043777466,0.15,0.09,-3.88,3.88
3.858590841293335,0.18,-0.42,-4.28,4.3
3.8635079860687256,-0.08,-0.69,-4.38,4.43
3.8712289333343506,-0.4,-0.69,-4.23,4.3
3.8778820037841797,-0.75,-0.54,-3.79,3.9
3.8806231021881104,-1.04,-0.58,-3.82,4.0
3.899651050567627,-1.19,-0.84,-4.55,4.77
3.9070420265197754,-0.83,-1.11,-5.37,5.54
3.911591053009033,0.06,-1.47,-5.59,5.78
3.9193270206451416,0.45,-1.89,-5.6,5.92
3.93674898147583,0.14,-2.28,-5.56,6.01
3.9401628971099854,-0.02,-2.83,-4.69,5.47
3.947479009628296,-0.39,-3.19,-3.75,4.93
3.9516069889068604,-0.43,-3.57,-3.14,4.77
3.959599018096924,-0.02,-3.63,-3.13,4.79
3.9629170894622803,0.05,-3.61,-2.95,4.66
3.973283052444458,0.3,-3.82,-2.65,4.65
3.980031967163086,0.41,-3.94,-2.9,4.9
3.9860329627990723,0.27,-3.97,-3.55,5.33
3.991469144821167,-0.01,-3.61,-4.39,5.68
4.008177042007446,-0.07,-3.23,-4.81,5.79
4.01186203956604,-0.12,-2.95,-4.55,5.42
4.0191810131073,-0.18,-2.97,-3.71,4.75
4.027601957321167,-0.28,-3.07,-2.05,3.7
4.03413200378418,-0.7,-3.05,-0.87,3.24
4.037248849868774,-0.77,-2.98,-0.88,3.2
4.046208143234253,-0.35,-2.72,-1.13,2.96
4.0532848834991455,-0.37,-2.34,-0.68,2.46
4.057919979095459,-0.9,-1.81,0.16,2.02
4.065360069274902,-1.31,-1.28,1.39,2.29
4.082715034484863,-0.86,-1.08,1.91,2.35
4.086021184921265,0.04,-1.03,2.4,2.61
4.093749046325684,0.22,-0.65,1.89,2.01
4.097921133041382,-0.23,0.13,0.69,0.73
4.114713907241821,-0.72,1.16,0.18,1.37
4.117902040481567,-1.09,1.94,1.44,2.65
4.129069089889526,-1.75,2.18,2.69,3.87
4.134968042373657,-2.08,2.27,2.47,3.94
4.140588045120239,-1.51,2.37,2.48,3.74
4.147277116775513,-0.74,2.56,2.82,3.87
