time,ax,ay,az,atotal
0.4184129238128662,0.03,0.41,-0.9,0.98
0.43023204803466797,0.02,0.35,-0.87,0.93
0.43920087814331055,-0.07,0.29,-0.84,0.89
0.46073389053344727,-0.23,0.27,-0.89,0.95
0.4619109630584717,-0.42,0.34,-1.0,1.13
0.4697248935699463,-0.63,0.42,-1.16,1.38
0.47863101959228516,-0.75,0.44,-1.23,1.5
0.48807382583618164,-0.74,0.42,-1.21,1.47
0.500140905380249,-0.66,0.38,-1.2,1.42
0.5080208778381348,-0.56,0.26,-1.32,1.45
0.5184268951416016,-0.48,0.14,-1.51,1.59
0.5300459861755371,-0.42,0.07,-1.74,1.79
0.5396580696105957,-0.38,0.0,-2.02,2.05
0.559506893157959,-0.34,-0.04,-2.36,2.38
0.5605177879333496,-0.28,-0.11,-2.7,2.71
0.5694489479064941,-0.16,-0.2,-2.96,2.97
0.5786838531494141,-0.04,-0.33,-3.12,3.13
0.5881609916687012,0.0,-0.49,-3.21,3.24
0.5998718738555908,-0.01,-0.7,-3.27,3.34
0.6081490516662598,0.05,-0.82,-3.3,3.4
0.6182019710540771,0.16,-0.92,-3.51,3.63
0.6300368309020996,0.23,-1.0,-3.9,4.03
0.6391658782958984,0.31,-1.01,-4.32,4.44
0.6584858894348145,0.45,-1.06,-4.74,4.87
0.6595089435577393,0.61,-1.23,-5.0,5.18
0.669032096862793,0.7,-1.4,-4.91,5.15
0.6786098480224609,0.69,-1.65,-4.53,4.87
0.6882858276367188,0.73,-1.76,-4.01,4.43
0.7000119686126709,0.65,-1.75,-3.71,4.15
0.7081871032714844,0.55,-1.7,-3.74,4.14
0.718005895614624,0.54,-1.63,-3.91,4.27
0.7304189205169678,0.67,-1.49,-3.9,4.22
0.7394990921020508,0.91,-1.37,-3.53,3.89
0.7596509456634521,1.24,-1.33,-2.78,3.32
0.7607779502868652,1.4,-1.15,-1.53,2.37
0.76932692527771,1.32,-0.81,0.12,1.55
0.7786068916320801,1.12,-0.39,2.11,2.42
0.788567066192627,1.05,0.04,3.99,4.12
0.8000009059906006,1.17,0.44,5.53,5.66
0.808262825012207,1.59,0.95,7.06,7.29
0.8182859420776367,2.17,1.43,8.72,9.09
0.8301749229431152,2.54,2.13,10.48,10.99
0.8393309116363525,2.09,3.09,12.44,12.98
0.8588199615478516,0.38,4.18,14.62,15.21
0.8598737716674805,-1.52,5.29,17.35,18.2
0.8694338798522949,-2.41,5.7,19.87,20.81
0.8789768218994141,-1.95,5.43,21.16,21.93
0.8883988857269287,-0.15,4.77,21.29,21.81
0.9001030921936035,2.62,3.44,21.55,21.97
0.9082229137420654,5.74,1.76,22.18,22.97
0.9181790351867676,6.9,0.16,22.2,23.24
0.9298579692840576,6.02,0.04,21.75,22.56
0.9400699138641357,3.92,0.54,21.7,22.05
0.9583950042724609,2.0,0.41,22.57,22.66
0.9594230651855469,1.08,-0.48,23.37,23.39
0.9692730903625488,1.01,-1.55,21.77,21.84
0.9786720275878906,1.33,-1.83,17.95,18.09
0.988306999206543,1.42,-1.88,12.46,12.68
1.0001420974731445,0.44,-2.03,5.68,6.04
1.0083317756652832,-1.25,-1.83,-0.82,2.36
1.0185151100158691,-2.85,-0.72,-6.29,6.94
1.030311107635498,-3.6,0.56,-10.49,11.1
1.039571762084961,-3.42,1.18,-12.88,13.37
1.0591330528259277,-3.09,0.33,-13.43,13.78
1.0601787567138672,-3.49,-0.84,-12.56,13.06
1.0694050788879395,-4.52,-1.54,-11.17,12.14
1.0788049697875977,-4.21,-1.9,-9.38,10.45
1.0883097648620605,-2.46,-1.89,-6.63,7.31
1.1001100540161133,-0.8,-1.67,-3.62,4.06
1.1083340644836426,-0.18,-1.36,-1.81,2.27
1.1185188293457031,-0.43,-0.77,-1.75,1.95
1.1298518180847168,-0.65,0.11,-2.79,2.86
1.139389991760254,-1.21,0.6,-4.43,4.63
1.1568717956542969,-2.27,1.27,-6.24,6.76
1.1595549583435059,-2.77,2.05,-7.83,8.55
1.1692848205566406,-2.64,2.24,-9.01,9.65
1.1788098812103271,-2.03,2.07,-9.63,10.05
1.1883940696716309,-1.54,1.92,-9.9,10.2
1.2003650665283203,-1.38,1.66,-10.16,10.38
1.20831298828125,-1.51,1.49,-10.41,10.62
1.2182340621948242,-1.69,1.44,-10.44,10.67
1.2300348281860352,-2.0,1.4,-10.18,10.46
1.2393651008605957,-2.55,1.35,-9.81,10.22
1.256514072418213,-2.9,1.26,-9.47,9.98
1.2591748237609863,-2.86,1.13,-9.14,9.64
1.2694668769836426,-2.47,0.82,-8.77,9.14
1.2786779403686523,-1.81,0.62,-8.25,8.46
1.288506031036377,-1.55,0.44,-7.87,8.03
1.3000431060791016,-1.48,0.27,-7.6,7.74
1.3084068298339844,-1.41,0.16,-7.49,7.62
1.3186728954315186,-1.25,-0.03,-7.52,7.62
1.3305089473724365,-0.92,-0.55,-7.42,7.49
1.339655876159668,-0.88,-0.72,-7.44,7.52
1.3590149879455566,-0.92,-0.87,-7.64,7.74
1.3600678443908691,-0.72,-1.59,-7.31,7.51
1.369338035583496,-0.42,-1.98,-6.78,7.07
1.3785998821258545,-0.18,-2.18,-6.4,6.76
1.388192892074585,-0.74,-2.25,-6.32,6.74
1.400360107421875,-1.61,-2.35,-6.26,6.87
1.408318042755127,-2.21,-2.39,-6.11,6.92
1.4184350967407227,-2.45,-2.27,-6.09,6.94
1.4307429790496826,-2.31,-1.81,-6.48,7.11
1.4399819374084473,-1.87,-0.84,-7.07,7.36
1.4589519500732422,-1.54,0.32,-7.65,7.81
1.4599719047546387,-2.06,1.28,-8.22,8.57
1.46952486038208,-3.24,1.72,-9.0,9.71
1.479252815246582,-4.0,1.67,-9.8,10.71
1.4883828163146973,-3.55,1.51,-10.22,10.92
1.5002009868621826,-2.16,1.1,-10.07,10.35
1.5083818435668945,-0.76,0.22,-9.2,9.23
1.518651008605957,0.61,-0.29,-7.58,7.61
1.5299310684204102,1.4,-0.41,-5.49,5.68
1.539431095123291,1.28,-0.45,-3.07,3.35
1.5590579509735107,0.32,-0.27,-0.58,0.71
1.5601000785827637,-1.54,-0.1,1.56,2.19
1.5696730613708496,-3.38,-0.13,3.2,4.65
1.5788869857788086,-3.83,0.32,4.97,6.28
1.5883760452270508,-3.21,1.38,6.27,7.17
1.6002020835876465,-2.12,2.58,5.54,6.46
1.6084809303283691,-0.47,4.03,2.57,4.8
1.6184048652648926,1.25,5.46,-1.44,5.78
1.6301259994506836,2.74,6.91,-4.6,8.74
1.639237880706787,3.23,7.84,-4.88,9.78
1.6585769653320312,2.25,6.65,-1.3,7.13
1.6595959663391113,1.02,3.23,4.8,5.87
1.66975998878479,0.38,0.25,11.58,11.58
1.6788959503173828,-0.22,-1.44,16.52,16.58
1.6894199848175049,-0.68,-1.96,18.35,18.46
1.700307846069336,-0.45,-1.88,17.46,17.56
1.7088608741760254,0.26,-1.35,14.46,14.52
1.7185289859771729,0.87,-0.77,10.53,10.59
1.7305350303649902,1.71,-0.09,7.44,7.63
1.740056037902832,2.9,0.16,5.96,6.63
1.7593598365783691,3.54,-0.6,5.75,6.77
1.76124906539917,3.72,-1.52,6.37,7.53
1.7695989608764648,3.41,-2.29,7.08,8.18
1.7790579795837402,1.93,-2.98,7.67,8.45
1.788456916809082,-0.34,-3.08,8.21,8.77
1.800239086151123,-2.07,-2.66,8.47,9.11
1.8083767890930176,-2.23,-2.28,8.06,8.66
1.8185019493103027,-0.8,-2.28,6.86,7.27
1.8300600051879883,1.25,-2.4,5.28,5.93
1.8394060134887695,2.9,-2.33,3.76,5.28
1.8569130897521973,3.73,-1.98,2.34,4.82
1.8607268333435059,3.4,-1.23,0.92,3.73
1.869518756866455,2.0,-0.17,-0.3,2.02
1.8789548873901367,0.19,0.78,-0.91,1.21
1.8884620666503906,-1.17,1.43,-0.55,1.92
1.9003589153289795,-1.73,1.63,0.57,2.44
1.9086549282073975,-1.55,1.42,2.14,2.99
1.9188899993896484,-0.81,0.93,3.58,3.78
1.930574893951416,-0.17,0.54,4.19,4.22
1.9397499561309814,0.03,0.37,3.61,3.62
1.9589910507202148,-0.06,0.22,2.05,2.06
1.9599928855895996,-0.1,0.14,0.32,0.36
1.9696807861328125,-0.03,-0.05,-1.0,1.0
1.9791889190673828,0.22,-0.38,-1.55,1.61
1.9885220527648926,0.51,-0.63,-1.13,1.39
2.000386953353882,-0.74,-0.45,0.47,0.98
2.008573055267334,-2.68,0.77,2.64,3.83
2.018754005432129,-4.62,1.46,2.89,5.64
2.030552864074707,-2.19,-0.32,1.12,2.48
2.039926052093506,-3.02,0.9,1.44,3.46
2.059659004211426,-1.62,0.46,0.58,1.78
2.0607709884643555,-0.32,0.0,-0.79,0.85
2.069469928741455,0.27,0.06,-2.03,2.04
2.079063892364502,0.64,-0.07,-2.1,2.19
2.0883078575134277,0.67,-0.17,-1.56,1.7
2.100588798522949,0.78,-0.4,-0.97,1.3
2.10850191116333,0.47,-0.34,-0.56,0.8
2.1184520721435547,0.68,-0.53,-0.49,0.99
2.1305129528045654,1.17,-0.62,-0.61,1.45
2.1399519443511963,1.39,-0.58,-0.92,1.76
2.1594998836517334,1.4,-0.55,-1.38,2.04
2.1614561080932617,1.04,-0.45,-1.67,2.01
2.16983699798584,0.16,-0.26,-1.39,1.42
2.1790359020233154,-0.68,-0.17,-0.55,0.89
2.1885337829589844,-1.18,-0.16,0.3,1.22
2.200260877609253,-1.28,-0.2,0.83,1.53
2.2086048126220703,-1.03,-0.22,0.97,1.43
2.218752861022949,-0.67,-0.2,0.62,0.93
2.230523109436035,-0.36,-0.15,-0.08,0.39
2.239813804626465,-0.04,-0.07,-0.73,0.73
2.2594449520111084,0.22,0.02,-1.29,1.3
2.261307954788208,0.22,0.12,-1.68,1.69
2.269800901412964,0.08,0.11,-1.84,1.84
2.279092788696289,-0.11,0.07,-1.73,1.73
2.288449764251709,-0.34,0.06,-1.26,1.3
2.30043888092041,-0.57,0.0,-0.66,0.87
2.308562755584717,-0.77,-0.08,-0.2,0.79
2.318892002105713,-0.82,-0.18,0.1,0.84
2.3307838439941406,-0.78,-0.27,0.22,0.85
2.3400189876556396,-0.67,-0.42,0.21,0.81
2.3599448204040527,-0.5,-0.57,0.16,0.77
2.361881971359253,-0.31,-0.66,0.01,0.72
2.3699440956115723,-0.01,-0.72,-0.19,0.74
2.3792479038238525,0.26,-0.69,-0.35,0.81
2.3886148929595947,0.44,-0.62,-0.43,0.87
2.4001240730285645,0.5,-0.56,-0.44,0.87
2.408637046813965,0.4,-0.46,-0.39,0.72
2.41854190826416,0.26,-0.4,-0.23,0.52
2.4305548667907715,0.04,-0.33,-0.1,0.34
2.4396300315856934,-0.2,-0.25,-0.1,0.33
2.4594998359680176,-0.29,-0.19,-0.3,0.45
2.4614579677581787,-0.33,-0.13,-0.63,0.72
2.469892978668213,-0.42,-0.07,-0.86,0.95
2.4791629314422607,-0.41,-0.07,-0.82,0.91
2.4886608123779297,-0.08,-0.14,-0.67,0.68
2.5008678436279297,0.18,-0.25,-0.58,0.65
2.50887393951416,0.3,-0.36,-0.5,0.68
2.518609046936035,0.27,-0.42,-0.39,0.63
2.530550956726074,0.04,-0.41,-0.37,0.55
2.5400710105895996,-0.28,-0.32,-0.37,0.56
2.5598349571228027,-0.51,-0.3,-0.12,0.6
2.561708927154541,-0.7,-0.3,-0.14,0.77
2.569662094116211,-0.47,-0.36,-0.25,0.64
2.579075813293457,-0.1,-0.39,-0.3,0.5
2.58864688873291,-0.05,-0.37,-0.29,0.47
2.6005959510803223,-0.18,-0.25,-0.18,0.35
2.6086130142211914,-0.36,-0.13,-0.14,0.4
