time,gFx,gFy,gFz,gFTotal
1.017012119293213,-0.112,0.514,-3.894,3.929
1.0261750221252441,-0.14,0.662,-4.129,4.184
1.036778211593628,-0.059,0.759,-4.342,4.408
1.0467121601104736,0.052,0.82,-4.358,4.435
1.0565011501312256,0.131,0.792,-4.086,4.164
1.066716194152832,0.192,0.643,-3.577,3.639
1.0764780044555664,0.308,0.456,-2.997,3.047
1.0865461826324463,0.404,0.261,-2.479,2.525
1.0972621440887451,0.428,0.073,-2.078,2.123
1.1071631908416748,0.343,-0.029,-1.732,1.766
1.1170072555541992,0.144,-0.021,-1.326,1.334
1.126298189163208,0.0,0.022,-0.852,0.852
1.1371393203735352,-0.052,0.011,-0.412,0.415
1.1469802856445312,-0.09,-0.117,-0.017,0.149
1.1564841270446777,-0.21,-0.353,0.351,0.54
1.1665492057800293,-0.535,-0.742,0.553,1.069
1.1764461994171143,-0.817,-1.078,0.587,1.474
1.1864233016967773,-0.818,-0.926,0.431,1.309
1.1972370147705078,-0.993,-0.506,0.07,1.117
1.2068312168121338,-1.348,-0.221,-0.339,1.407
1.2167792320251465,-1.678,-0.079,-0.771,1.848
1.226318120956421,-1.784,0.07,-1.004,2.048
1.2370853424072266,-1.584,0.086,-0.941,1.844
1.246781349182129,-1.158,0.027,-0.734,1.371
1.2568621635437012,-0.628,-0.006,-0.452,0.774
1.267003059387207,-0.099,-0.073,-0.186,0.223
1.2764840126037598,0.339,-0.137,-0.012,0.366
1.2864232063293457,0.567,-0.116,0.112,0.589
1.2972450256347656,0.625,0.004,0.2,0.656
1.3072171211242676,0.676,0.133,0.271,0.74
1.317040205001831,0.545,0.193,0.317,0.659
1.3267991542816162,0.226,0.21,0.102,0.325
1.337083339691162,0.079,0.213,-0.172,0.285
1.346689224243164,0.146,0.201,-0.161,0.296
1.3563642501831055,0.083,0.141,-0.243,0.293
1.3669161796569824,0.173,0.107,-0.213,0.295
1.376418113708496,0.329,0.042,-0.209,0.392
1.3864531517028809,0.494,-0.028,-0.189,0.53
1.397050142288208,0.567,-0.086,-0.149,0.593
1.4067692756652832,0.511,-0.081,-0.113,0.53
1.416750192642212,0.453,-0.044,-0.056,0.459
1.4262800216674805,0.316,0.019,-0.063,0.323
1.4370932579040527,0.167,0.082,-0.308,0.36
1.4469900131225586,0.253,0.131,-0.369,0.466
1.4563870429992676,0.285,0.124,-0.439,0.538
1.4669122695922852,0.327,0.099,-0.527,0.628
1.4764370918273926,0.373,0.062,-0.524,0.646
1.4864273071289062,0.444,0.031,-0.429,0.618
1.497197151184082,0.53,0.012,-0.325,0.622
1.5067930221557617,0.6,-0.028,-0.267,0.657
1.5170540809631348,0.564,-0.091,-0.204,0.607
1.5265982151031494,0.452,-0.136,-0.161,0.499
1.537264347076416,0.352,-0.142,-0.158,0.411
1.5466113090515137,0.27,-0.12,-0.162,0.337
1.55647611618042,0.117,-0.03,-0.167,0.206
1.567002296447754,0.062,-0.026,-0.206,0.217
1.5765023231506348,0.095,-0.118,-0.336,0.369
1.5866870880126953,0.014,-0.108,-0.356,0.372
1.5972480773925781,0.035,-0.1,-0.334,0.35
1.6072030067443848,0.077,-0.048,-0.304,0.317
1.6171770095825195,0.1,-0.032,-0.273,0.292
1.626549243927002,0.092,-0.031,-0.274,0.291
1.6371550559997559,0.078,0.016,-0.309,0.319
1.6470751762390137,0.086,0.084,-0.416,0.433
1.6565651893615723,0.076,0.127,-0.594,0.612
1.6669321060180664,0.055,0.167,-0.766,0.786
1.6764781475067139,0.059,0.215,-0.877,0.905
1.686474323272705,0.013,0.231,-0.891,0.921
1.6971702575683594,-0.083,0.172,-0.784,0.807
1.7072291374206543,-0.153,-0.017,-0.629,0.648
1.7172060012817383,-0.169,-0.266,-0.48,0.574
1.726396083831787,-0.149,-0.508,-0.427,0.68
1.7370233535766602,-0.064,-0.686,-0.464,0.831
1.747218132019043,0.008,-0.695,-0.674,0.968
1.756608009338379,-0.146,-0.667,-1.056,1.258
1.7671351432800293,-0.399,-0.542,-1.471,1.618
1.7765350341796875,-0.537,-0.194,-1.978,2.059
1.7864890098571777,-0.492,0.211,-2.543,2.599
1.7972030639648438,-0.386,0.404,-3.001,3.053
1.807021141052246,-0.319,0.381,-3.184,3.223
1.8170621395111084,-0.202,0.298,-3.036,3.057
1.826594352722168,-0.117,0.198,-2.821,2.83
1.8372831344604492,-0.163,0.161,-2.703,2.713
1.8472931385040283,-0.294,0.228,-2.795,2.82
1.8565821647644043,-0.44,0.283,-2.915,2.962
1.866964340209961,-0.515,0.258,-2.886,2.943
1.8765802383422852,-0.482,0.189,-2.757,2.805
1.88657808303833,-0.384,0.095,-2.574,2.604
1.8973193168640137,-0.323,0.018,-2.297,2.32
1.906966209411621,-0.298,-0.043,-1.951,1.974
1.9173493385314941,-0.001,-0.208,-1.714,1.727
1.9266412258148193,0.324,-0.508,-1.535,1.649
1.9370851516723633,0.397,-0.592,-1.32,1.5
1.9469122886657715,0.296,-0.609,-1.259,1.43
1.9566352367401123,0.211,-0.569,-1.297,1.432
1.9670252799987793,-0.031,-0.369,-1.327,1.378
1.9765510559082031,-0.186,-0.239,-1.321,1.355
1.9865751266479492,-0.244,-0.134,-1.237,1.268
1.9970660209655762,-0.26,-0.067,-1.06,1.093
2.0069613456726074,-0.254,-0.052,-0.875,0.913
2.0170693397521973,-0.231,-0.117,-0.708,0.754
2.0264551639556885,-0.124,-0.155,-0.676,0.705
2.0373640060424805,-0.065,-0.133,-0.62,0.637
2.0466182231903076,-0.049,-0.168,-0.612,0.637
2.0565922260284424,-0.076,-0.114,-0.591,0.607
2.06695818901062,-0.095,-0.029,-0.644,0.652
2.076540231704712,-0.115,-0.012,-0.697,0.707
2.086592197418213,-0.147,-0.007,-0.722,0.737
2.097011089324951,-0.138,-0.001,-0.711,0.724
2.1070871353149414,-0.116,-0.051,-0.667,0.679
2.1172842979431152,-0.043,-0.1,-0.586,0.596
2.126585006713867,0.005,-0.117,-0.538,0.551
2.1372811794281006,-0.016,-0.153,-0.538,0.56
2.1474342346191406,-0.04,-0.187,-0.568,0.599
2.1566672325134277,-0.033,-0.157,-0.58,0.602
2.1667733192443848,-0.033,-0.138,-0.582,0.599
2.176696300506592,-0.049,-0.133,-0.653,0.668
2.1865081787109375,-0.049,-0.122,-0.722,0.734
2.197099208831787,-0.035,-0.119,-0.772,0.782
2.2069592475891113,-0.027,-0.12,-0.807,0.816
2.2169902324676514,-0.028,-0.114,-0.839,0.847
2.2265641689300537,-0.03,-0.114,-0.867,0.875
2.237276077270508,-0.042,-0.112,-0.887,0.895
2.247166156768799,-0.046,-0.109,-0.895,0.903
2.257103204727173,-0.039,-0.12,-0.897,0.906
2.26706600189209,-0.022,-0.129,-0.896,0.906
2.276588201522827,-0.009,-0.135,-0.927,0.937
2.2864022254943848,-0.012,-0.138,-0.976,0.986
2.2973451614379883,-0.037,-0.122,-1.022,1.03
2.3069510459899902,-0.065,-0.117,-1.059,1.067
2.3174431324005127,-0.074,-0.129,-1.066,1.076
2.32666015625,-0.071,-0.15,-1.037,1.05
2.337153196334839,-0.053,-0.17,-0.987,1.003
2.3470191955566406,-0.03,-0.19,-0.957,0.976
2.3568432331085205,-0.015,-0.21,-0.949,0.972
2.367314338684082,0.001,-0.21,-0.941,0.964
2.3766050338745117,0.009,-0.204,-0.938,0.96
2.386439323425293,0.0,-0.206,-0.941,0.963
2.3968441486358643,0.006,-0.202,-0.946,0.967
2.407424211502075,0.019,-0.199,-0.965,0.985
2.4169650077819824,0.021,-0.204,-0.99,1.011
2.426734209060669,0.015,-0.206,-1.004,1.025
2.4372591972351074,0.007,-0.205,-0.994,1.015
2.4472880363464355,0.023,-0.207,-0.973,0.995
2.456529140472412,0.052,-0.227,-0.964,0.992
2.4670462608337402,0.077,-0.246,-0.967,1.001
2.476478099822998,0.084,-0.249,-0.964,0.999
2.48618221282959,0.063,-0.242,-0.959,0.991
2.4973912239074707,0.032,-0.228,-0.963,0.99
2.507427215576172,0.003,-0.208,-0.978,1.0
2.5172882080078125,-0.012,-0.195,-0.989,1.008
2.5267491340637207,-0.019,-0.19,-1.005,1.023
2.5373542308807373,-0.024,-0.191,-1.018,1.036
2.5473952293395996,-0.023,-0.193,-1.021,1.039
2.5565781593322754,-0.011,-0.192,-0.997,1.015
2.567078113555908,-0.001,-0.205,-0.981,1.002
2.576193332672119,-0.001,-0.223,-0.951,0.977
2.586559295654297,0.006,-0.237,-0.93,0.96
2.597344160079956,0.016,-0.241,-0.926,0.957
2.6071391105651855,0.011,-0.25,-0.925,0.958
2.617314338684082,0.022,-0.259,-0.932,0.968
2.6267571449279785,0.034,-0.258,-0.942,0.977
2.6373863220214844,0.025,-0.251,-0.946,0.979
